name,distance,planet_type,orbital_radius,orbital_period,hostname,mass,esi,st_temp,st_radius,st_mass
Kepler-180 c,2269.0,Neptune-like,0.229,0.11471595,Kepler-180,9.32,0.29167426,5735.0,1.028,0.875
Kepler-1810 b,3294.0,Neptune-like,0.4137,0.2767967,Kepler-1810,14.6,0.40089805,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1811 b,4536.0,Neptune-like,0.3462,0.2091718,Kepler-1811,14.1,0.27234785,5561.0,1.19,0.946
Kepler-1812 b,4597.0,Neptune-like,0.0765,0.019712524,Kepler-1812,6.01,0.24283783,5926.0,1.04,0.9393564616929898
Kepler-1813 b,2167.1687368622206,Super Earth,0.0364,0.007665982,Kepler-1813,2.58,0.28723426,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1814 b,2369.0,Neptune-like,0.0371,0.007939767,Kepler-1814,6.21,0.2424489,4749.0,0.87,0.85
Kepler-1815 b,3284.0,Neptune-like,0.0984,0.03340178,Kepler-1815,7.99,0.23286484,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1816 b,1428.0,Super Earth,0.3648,0.25051335,Kepler-1816,4.53,0.64727417,4969.0,0.66,0.9393564616929898
Kepler-1817 b,2442.0,Neptune-like,0.2348,0.12128679,Kepler-1817,5.79,0.3922854,5531.0,0.8,0.906
Kepler-1818 b,3375.0,Super Earth,0.055,0.012594113,Kepler-1818,3.58,0.27109705,5908.0,1.28905,1.07
Kepler-1819 b,4447.0,Neptune-like,0.1337,0.04517454,Kepler-1819,14.5,0.19573304,5830.0,0.98,0.9393564616929898
Kepler-181 b,1987.0,Super Earth,0.04,0.008487337,Kepler-181,2.15,0.29326569,5041.0,0.857,0.807
Kepler-181 c,1987.0,Super Earth,0.049,0.011772759,Kepler-181,4.62,0.26280732,5041.0,0.857,0.807
Kepler-1820 b,4650.0,Neptune-like,0.1964,0.08487337,Kepler-1820,9.9,0.25342233,5591.0,0.9,1.01
Kepler-1821 b,2609.0,Neptune-like,0.1244,0.04517454,Kepler-1821,7.24,0.25254937,5815.0,0.877,0.973
Kepler-1822 b,2928.0,Neptune-like,0.1416,0.060506504,Kepler-1822,7.5,0.27182588,5165.0,0.702,0.782
Kepler-1823 b,2365.0,Super Earth,0.1528,0.057768654,Kepler-1823,5.0,0.26625774,6488.0,1.24,1.19
Kepler-1824 b,3393.0,Neptune-like,0.4267,0.26173854,Kepler-1824,6.26,0.3766322,6289.0,1.102,1.074
Kepler-1825 b,1403.0,Super Earth,0.0187,0.0027378509,Kepler-1825,2.61,0.28389665,5006.0,0.73,0.732
Kepler-1826 b,1099.0,Super Earth,0.0213,0.0043805614,Kepler-1826,2.78,0.28828182,3815.0,0.498,0.505
Kepler-1827 b,2239.0,Super Earth,0.0455,0.010130048,Kepler-1827,4.1,0.2636364,5193.0,1.77,0.9393564616929898
Kepler-1828 b,2844.0,Neptune-like,0.0924,0.028199865,Kepler-1828,5.13,0.26340908,5517.0,0.81,0.9393564616929898
Kepler-1829 b,2218.0,Neptune-like,0.0559,0.014236824,Kepler-1829,6.71,0.24163437,5231.0,0.781,0.869
Kepler-182 b,5053.0,Neptune-like,0.096,0.026830938,Kepler-182,7.18,0.23246351,5806.0,1.464542,0.9393564616929898
Kepler-182 c,5053.0,Neptune-like,0.157,0.056673512,Kepler-182,11.6,0.20715236,5806.0,1.464542,0.9393564616929898
Kepler-1830 b,3448.0,Neptune-like,0.3259,0.15468857,Kepler-1830,11.1,0.22703399,6412.0,1.04,1.084
Kepler-1831 b,3436.0,Super Earth,0.0655,0.015879534,Kepler-1831,4.54,0.26250003,5983.0,0.93,1.03
Kepler-1832 b,1586.0,Super Earth,0.037,0.008487337,Kepler-1832,2.02,0.29340159,5064.0,0.71,0.71
Kepler-1833 b,1930.0,Super Earth,0.0771,0.01889117,Kepler-1833,2.24,0.28994441,6100.88,1.48104,1.15
Kepler-1834 b,1632.0,Super Earth,0.0496,0.012594113,Kepler-1834,2.73,0.29347058,4899.0,0.691,0.714
Kepler-1835 b,4581.0,Neptune-like,0.0997,0.03285421,Kepler-1835,12.2,0.20010081,5670.0,0.95,0.9393564616929898
Kepler-1836 b,4804.0,Neptune-like,0.0602,0.01451061,Kepler-1836,7.05,0.23280458,6123.0,0.987,1.053
Kepler-1837 b,4010.0,Super Earth,0.065,0.01615332,Kepler-1837,4.92,0.25788761,5966.0,0.961,1.049
Kepler-1838 b,1472.0,Super Earth,0.1096,0.033127997,Kepler-1838,3.4,0.27622274,6006.0,1.257,1.082
Kepler-1839 b,3708.0,Super Earth,0.0583,0.013963039,Kepler-1839,4.46,0.26011551,5926.0,0.939,1.03
Kepler-183 b,3427.0,Super Earth,0.064,0.015605749,Kepler-183,4.9,0.25680318,5835.0,0.88,0.99
Kepler-183 c,3427.0,Super Earth,0.103,0.03175907,Kepler-183,35.7,0.25446149,5835.0,0.88,0.99
Kepler-1840 b,1674.0,Neptune-like,0.4644,0.35920602,Kepler-1840,8.13,0.66106477,4835.0,0.68,0.696
Kepler-1841 b,2061.0,Super Earth,0.1606,0.070910335,Kepler-1841,2.82,0.34397282,5506.0,0.906,0.821
Kepler-1842 b,3013.0,Neptune-like,0.116,0.03832991,Kepler-1842,6.14,0.25588139,5970.0,1.131,1.057
Kepler-1843 b,2559.0,Neptune-like,0.171,0.069815196,Kepler-1843,7.8,0.23639243,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1844 b,5886.0,Neptune-like,0.0478,0.010677618,Kepler-1844,9.46,0.20972695,5633.0,1.36208,1.0
Kepler-1845 b,2318.0,Neptune-like,0.0885,0.03175907,Kepler-1845,6.52,0.27092099,4703.0,0.701,0.686
Kepler-1846 b,1222.0,Super Earth,0.1089,0.04052019,Kepler-1846,3.76,0.31888133,4802.0,1.645,0.9393564616929898
Kepler-1847 b,5525.0,Neptune-like,0.0989,0.030390145,Kepler-1847,7.97,0.22979107,5892.0,1.07605,1.07
Kepler-1848 b,1010.0,Super Earth,0.0563,0.015331964,Kepler-1848,2.57,0.29702295,4777.0,1.8,0.9393564616929898
Kepler-1849 b,2061.0,Neptune-like,0.2597,0.15687884,Kepler-1849,6.29,0.52803948,4646.0,0.807,0.9393564616929898
Kepler-184 b,1991.0,Neptune-like,0.092,0.029295003,Kepler-184,6.17,0.25549478,5536.0,0.82,0.9393564616929898
Kepler-184 c,1991.0,Super Earth,0.141,0.05557837,Kepler-184,8.8,0.29941218,5536.0,0.82,0.9393564616929898
Kepler-184 d,1991.0,Neptune-like,0.179,0.07939767,Kepler-184,6.76,0.29696527,5536.0,0.82,0.9393564616929898
Kepler-1850 b,816.0,Terrestrial,0.0206,0.003832991,Kepler-1850,0.313,0.28807761,4189.0,0.587,0.593
Kepler-1851 b,5186.0,Neptune-like,0.1016,0.03285421,Kepler-1851,14.5,0.18915279,5725.0,0.84,0.93
Kepler-1852 b,2520.0,Super Earth,0.0762,0.021902807,Kepler-1852,4.22,0.28119072,5058.0,0.806,0.9393564616929898
Kepler-1853 b,1834.0,Super Earth,0.2395,0.13388091,Kepler-1853,2.92,0.51517769,4930.0,0.732,0.707
Kepler-1854 b,1381.0,Neptune-like,0.2119,0.10896646,Kepler-1854,7.21,0.37715145,4972.0,1.001,0.766
Kepler-1855 b,2167.1687368622206,Super Earth,0.0115,0.0019164955,Kepler-1855,1.96,0.29320405,3339.0,0.288,0.275
Kepler-1856 b,2769.0,Super Earth,0.0215,0.003559206,Kepler-1856,3.66,0.26920511,4864.0,0.962367,0.79
Kepler-1857 b,2783.0,Super Earth,0.0807,0.02436687,Kepler-1857,4.5,0.26202397,5809.0,1.125,0.9393564616929898
Kepler-1858 b,2717.0,Neptune-like,0.3575,0.24120465,Kepler-1858,6.44,0.55762321,5126.0,0.751,0.839
Kepler-1859 b,4343.0,Super Earth,0.0394,0.0073921974,Kepler-1859,3.13,0.27660618,6190.0,1.068,1.025
Kepler-185 b,1522.0,Super Earth,0.026,0.0043805614,Kepler-185,1.71,0.29376191,5205.0,0.792,0.815
Kepler-185 c,1522.0,Super Earth,0.139,0.056673512,Kepler-185,4.74,0.3309561,5205.0,0.792,0.815
Kepler-1860 b,1431.0,Super Earth,0.1021,0.034770705,Kepler-1860,1.55,0.31337066,5415.0,0.83,0.94
Kepler-1861 b,2707.0,Neptune-like,0.2408,0.10951403,Kepler-1861,5.5,0.28171098,5857.0,1.364,1.158
Kepler-1862 b,4019.0,Neptune-like,0.1199,0.044079397,Kepler-1862,5.49,0.27507888,5462.0,0.77,0.87
Kepler-1863 b,2823.0,Neptune-like,0.2555,0.123203285,Kepler-1863,5.74,0.27432687,6112.0,1.168,0.953
Kepler-1864 b,975.0,Terrestrial,0.0488,0.010677618,Kepler-1864,0.353,0.28907817,6130.0,1.594,1.177
Kepler-1865 b,3008.0,Super Earth,0.0344,0.0068446267,Kepler-1865,3.11,0.27885958,5392.0,0.86,0.82
Kepler-1866 b,3186.0,Super Earth,0.1016,0.032032855,Kepler-1866,4.99,0.2603896,5805.0,0.95,0.9393564616929898
Kepler-1867 b,2220.0,Super Earth,0.0872,0.027104722,Kepler-1867,1.65,0.29740297,5684.0,0.819,0.894
Kepler-1868 b,894.0,Neptune-like,0.6266,0.5776865,Kepler-1868,10.1,0.58139522,4628.0,0.661,0.681
Kepler-1869 b,369.0,Super Earth,0.0791,0.022450376,Kepler-1869,1.46,0.30160431,5895.0,2.014,1.241
Kepler-186 b,579.0,Super Earth,0.0343,0.010677618,Kepler-186,1.24,0.33171879,3761.0,0.46,0.48
Kepler-186 c,579.0,Super Earth,0.0451,0.019986311,Kepler-186,2.1,0.35461194,3761.0,0.46,0.48
Kepler-186 d,579.0,Super Earth,0.0781,0.036413416,Kepler-186,2.54,0.46215771,3761.0,0.46,0.48
Kepler-186 e,579.0,Super Earth,0.11,0.061327856,Kepler-186,2.15,0.60483093,3761.0,0.46,0.48
Kepler-186 f,579.0,Super Earth,0.432,0.3556468,Kepler-186,1.71,0.6108342,3761.0,0.46,0.48
Kepler-1870 b,1328.0,Neptune-like,0.0453,0.009856262,Kepler-1870,5.07,0.25423158,5367.0,1.158,0.9393564616929898
Kepler-1871 b,2788.0,Neptune-like,0.0308,0.0054757018,Kepler-1871,6.44,0.23550099,5659.0,0.9,0.91
Kepler-1872 b,2741.0,Neptune-like,0.0465,0.010403832,Kepler-1872,6.28,0.24504406,5223.0,0.885,0.913
Kepler-1873 b,2678.0,Super Earth,0.0128,0.0016427105,Kepler-1873,3.28,0.27365833,5151.0,0.792,0.903
Kepler-1874 b,1331.0,Neptune-like,0.2633,0.15496235,Kepler-1874,5.52,0.50777843,4514.0,0.639,0.667
Kepler-1875 b,5416.0,Neptune-like,0.2039,0.09445585,Kepler-1875,10.5,0.22073866,6100.0,1.42986,1.15
Kepler-1876 b,848.0,Terrestrial,0.0735,0.019164955,Kepler-1876,2.4,0.29366715,6112.0,2.166,1.271
Kepler-1877 b,931.0,Terrestrial,0.0351,0.006570842,Kepler-1877,0.179,0.27621204,5632.0,0.83,0.934
Kepler-1878 b,4874.0,Neptune-like,0.0521,0.012046544,Kepler-1878,8.86,0.21486754,5918.0,0.863,0.953
Kepler-1879 b,2046.0,Super Earth,0.0953,0.02902122,Kepler-1879,4.92,0.25641309,6194.0,1.28,1.1
Kepler-187 b,3728.0,Super Earth,0.059,0.013415469,Kepler-187,2.57,0.2842914,5666.0,1.208,0.9393564616929898
Kepler-187 c,3728.0,Neptune-like,0.099,0.02902122,Kepler-187,7.61,0.2271668,5666.0,1.208,0.9393564616929898
Kepler-1880 b,1993.0,Neptune-like,0.054,0.017248461,Kepler-1880,5.13,0.27088822,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1881 b,3449.0,Neptune-like,0.5368,0.4364134,Kepler-1881,9.17,0.6022108,5418.0,0.812,0.911
Kepler-1882 b,1446.0,Super Earth,0.1151,0.03778234,Kepler-1882,2.81,0.29003321,5888.0,1.961,1.341
Kepler-1883 b,4494.0,Neptune-like,0.4438,0.28309378,Kepler-1883,10.6,0.40131466,6208.0,1.024,1.086
Kepler-1884 b,4707.0,Super Earth,0.0845,0.024640657,Kepler-1884,3.95,0.26900881,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1885 b,2670.0,Super Earth,0.036,0.0068446267,Kepler-1885,2.89,0.28108768,5591.0,0.86,0.977
Kepler-1886 b,3456.0,Neptune-like,0.16,0.06652977,Kepler-1886,7.18,0.27297729,5514.0,0.68,0.97
Kepler-1887 b,4456.0,Neptune-like,0.1421,0.05448323,Kepler-1887,8.88,0.2506963,5751.0,0.854,0.945
Kepler-1888 b,1314.0,Super Earth,0.0956,0.031211497,Kepler-1888,2.32,0.29137092,5420.0,1.725,0.9393564616929898
Kepler-1889 b,4551.0,Neptune-like,0.2082,0.10212183,Kepler-1889,8.98,0.24378412,5427.0,0.88,1.0
Kepler-188 b,3159.0,Super Earth,0.032,0.0057494864,Kepler-188,3.46,0.27178329,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-188 c,3159.0,Neptune-like,0.066,0.016427105,Kepler-188,10.3,0.20715571,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1890 b,1728.0,Terrestrial,0.0563,0.013141684,Kepler-1890,0.587,0.29357235,6483.0,1.31,1.164
Kepler-1891 b,1945.0,Super Earth,0.0473,0.0109514035,Kepler-1891,2.93,0.28320419,5516.0,0.818,0.878
Kepler-1892 b,2778.0,Super Earth,0.0633,0.017248461,Kepler-1892,4.03,0.27353688,5376.0,0.758,0.849
Kepler-1893 b,3427.0,Super Earth,0.0504,0.011498973,Kepler-1893,3.55,0.27162343,5633.0,1.162,0.973
Kepler-1894 b,3051.0,Super Earth,0.0385,0.007665982,Kepler-1894,1.87,0.29382719,5740.0,0.86,0.963
Kepler-1895 b,3210.0,Neptune-like,0.0615,0.01670089,Kepler-1895,5.14,0.25725199,5076.0,0.763,0.86
Kepler-1896 b,5653.0,Neptune-like,0.2529,0.122929506,Kepler-1896,9.8,0.25681911,6122.0,0.996,1.07
Kepler-1897 b,3207.0,Neptune-like,0.1546,0.066255994,Kepler-1897,8.32,0.28697126,5172.0,0.78,0.857
Kepler-1898 b,1177.0,Terrestrial,0.0522,0.013141684,Kepler-1898,0.76,0.29906686,5702.0,1.125,0.837
Kepler-1899 b,2321.0,Super Earth,0.0457,0.011225188,Kepler-1899,3.02,0.29001487,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-189 b,1930.0,Super Earth,0.088,0.028473647,Kepler-189,1.92,0.31963816,5073.0,0.773127,0.85
Kepler-189 c,1930.0,Super Earth,0.137,0.0550308,Kepler-189,22.7,0.3012085,5073.0,0.773127,0.85
Kepler-18 b,1413.0,Super Earth,0.0447,0.009582478,Kepler-18,6.9,0.2575163,5437.562538702091,1.256862900934236,0.983
Kepler-18 c,1413.0,Neptune-like,0.0752,0.020807665,Kepler-18,17.3,0.14717168,5437.562538702091,1.256862900934236,0.983
Kepler-18 d,1413.0,Neptune-like,0.1172,0.040793974,Kepler-18,16.4,0.13274712,5437.562538702091,1.256862900934236,0.983
Kepler-1900 b,5025.0,Super Earth,0.042,0.008213553,Kepler-1900,3.27,0.2746827,6173.0,1.041,1.104
Kepler-1901 b,3355.0,Super Earth,0.0453,0.009582478,Kepler-1901,2.77,0.28289594,5993.0,0.94,1.032
Kepler-1902 b,1123.0,Super Earth,0.0385,0.010403832,Kepler-1902,1.74,0.31741389,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1903 b,5791.0,Neptune-like,0.1321,0.04681725,Kepler-1903,5.85,0.25228585,6347.0,0.996,1.053
Kepler-1904 b,884.0,Super Earth,0.0436,0.012594113,Kepler-1904,2.51,0.3342685,4068.0,0.513,0.565
Kepler-1905 b,3430.0,Super Earth,0.0451,0.009308693,Kepler-1905,2.69,0.28422553,5959.0,0.92,1.02
Kepler-1906 b,4438.0,Neptune-like,0.0738,0.020260096,Kepler-1906,8.13,0.22256273,5868.0,0.894,0.987
Kepler-1907 b,953.0,Terrestrial,0.0565,0.015605749,Kepler-1907,0.589,0.30992488,5007.0,0.647296,0.831
Kepler-1907 c,953.0,Super Earth,0.1076,0.040793974,Kepler-1907,1.63,0.35671163,5007.0,0.647296,0.831
Kepler-1909 b,2491.0,Super Earth,0.0306,0.006570842,Kepler-1909,1.33,0.29717579,4935.0,0.685,0.663
Kepler-190 b,1414.0,Super Earth,0.03,0.0054757018,Kepler-190,3.05,0.27959642,5239.0,0.785,0.868
Kepler-190 c,1414.0,Super Earth,0.045,0.010403832,Kepler-190,2.73,0.28836345,5239.0,0.785,0.868
Kepler-1910 b,2167.1687368622206,Super Earth,0.0536,0.015605749,Kepler-1910,1.78,0.32379322,4234.0,0.639,0.636
Kepler-1911 b,880.0,Super Earth,0.0636,0.016427105,Kepler-1911,1.01,0.29969545,5687.0,0.941705,1.012
Kepler-1912 b,969.0,Super Earth,0.0646,0.01670089,Kepler-1912,2.41,0.29132933,5664.0,1.518,0.9393564616929898
Kepler-1913 b,2858.0,Super Earth,0.1209,0.03887748,Kepler-1913,2.92,0.3006298,6202.0,1.11,1.113
Kepler-1914 b,5290.0,Neptune-like,0.1954,0.084325805,Kepler-1914,8.97,0.25076132,5664.0,1.13513,1.01
Kepler-1915 b,4941.0,Neptune-like,0.114,0.03778234,Kepler-1915,10.4,0.21503485,6031.0,1.056,1.035
Kepler-1916 b,6706.0,Neptune-like,0.2053,0.08569473,Kepler-1916,7.35,0.25767204,6215.0,1.145,1.195
Kepler-1917 b,2965.0,Super Earth,0.103,0.035318274,Kepler-1917,4.23,0.28783599,5530.0,0.788,0.882
Kepler-1918 b,3360.0,Neptune-like,0.2524,0.12895277,Kepler-1918,5.89,0.38806243,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1919 b,3841.0,Neptune-like,0.2107,0.10376455,Kepler-1919,7.38,0.32305518,5337.0,0.871,0.9393564616929898
Kepler-191 b,1939.0,Super Earth,0.087,0.027104722,Kepler-191,2.36,0.31240772,5282.0,0.789,0.9393564616929898
Kepler-191 c,1939.0,Super Earth,0.128,0.048459962,Kepler-191,4.12,0.31663035,5282.0,0.789,0.9393564616929898
Kepler-191 d,1939.0,Neptune-like,0.0599,0.01615332,Kepler-191,5.82,0.25309236,5282.0,0.789,0.9393564616929898
Kepler-1920 b,2890.0,Neptune-like,0.2043,0.08295688,Kepler-1920,9.03,0.25167673,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1921 b,3030.0,Neptune-like,0.1557,0.054757014,Kepler-1921,8.72,0.21844411,6120.0,2.0,1.251
Kepler-1922 b,4385.0,Neptune-like,0.1077,0.03613963,Kepler-1922,5.86,0.25109501,5933.0,0.861,0.95
Kepler-1923 b,3232.0,Super Earth,0.2846,0.14401095,Kepler-1923,4.5,0.31408517,5751.0,0.767,0.83
Kepler-1924 b,6233.0,Neptune-like,0.1216,0.041889116,Kepler-1924,7.53,0.23051212,5683.3,1.73618,1.01
Kepler-1925 b,5778.0,Neptune-like,0.2588,0.12785764,Kepler-1925,9.28,0.24467046,5856.0,1.092,1.057
Kepler-1926 b,2177.0,Neptune-like,0.2197,0.117453806,Kepler-1926,5.97,0.46318998,5051.0,1.011,0.9393564616929898
Kepler-1927 b,3559.0,Neptune-like,0.3859,0.2020534,Kepler-1927,11.5,0.22449883,6085.0,0.962,0.988
Kepler-1928 b,1065.0,Super Earth,0.194,0.053661875,Kepler-1928,4.63,0.30891051,5609.0,1.324,0.9393564616929898
Kepler-1929 b,1658.0,Neptune-like,0.2987,0.16262834,Kepler-1929,9.65,0.23450949,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-192 b,2126.0,Neptune-like,0.09,0.027104722,Kepler-192,7.95,0.23285711,5543.0,0.813,0.891
Kepler-192 c,2126.0,Neptune-like,0.15,0.05804244,Kepler-192,8.2,0.25256908,5543.0,0.813,0.891
Kepler-192 d,2126.0,Super Earth,0.0668,0.01779603,Kepler-192,1.04,0.30065053,5543.0,0.813,0.891
Kepler-1930 b,899.0,Super Earth,0.1025,0.03559206,Kepler-1930,2.95,0.32248576,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1931 b,2023.0,Neptune-like,0.2356,0.10568104,Kepler-1931,7.53,0.24736479,6478.0,1.402,1.119
Kepler-1932 b,2328.0,Super Earth,0.0123,0.0013689254,Kepler-1932,2.91,0.27869176,5210.0,0.801,0.902
Kepler-1933 b,1070.0,Super Earth,0.0561,0.013415469,Kepler-1933,1.76,0.29625688,5543.0,2.174,0.9393564616929898
Kepler-1934 b,1398.0,Terrestrial,0.0245,0.003832991,Kepler-1934,0.702,0.29282335,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1935 b,2951.0,Neptune-like,0.0463,0.0109514035,Kepler-1935,6.82,0.23246092,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1936 b,2842.0,Neptune-like,0.5548,0.34661192,Kepler-1936,10.2,0.32206844,6397.79,1.37635,1.28
Kepler-1937 b,2952.0,Neptune-like,0.0943,0.026557151,Kepler-1937,9.39,0.21542256,6169.0,1.11386,1.18
Kepler-1938 b,1374.0,Super Earth,0.0938,0.035865847,Kepler-1938,4.0,0.31436755,4522.0,0.655,0.646
Kepler-1939 b,619.0,Super Earth,0.0334,0.007665982,Kepler-1939,1.68,0.30088024,4525.59,0.641737,0.712
Kepler-193 b,3292.0,Neptune-like,0.106,0.031211497,Kepler-193,6.3,0.24732056,6026.0,1.0289,1.12
Kepler-193 c,3292.0,Neptune-like,0.286,0.13880904,Kepler-193,8.0,0.2969245,6026.0,1.0289,1.12
Kepler-1940 b,2605.0,Super Earth,0.0525,0.0136892535,Kepler-1940,3.01,0.28578737,5435.0,0.725,0.782
Kepler-1941 b,4875.0,Neptune-like,0.2054,0.08569473,Kepler-1941,7.51,0.24356649,6283.0,1.39436,1.23
Kepler-1942 b,2748.0,Neptune-like,0.0516,0.012594113,Kepler-1942,5.13,0.25305894,5630.0,0.963936,1.0
Kepler-1943 b,3277.0,Super Earth,0.0571,0.013415469,Kepler-1943,3.02,0.27829442,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1944 b,3511.0,Neptune-like,0.0918,0.026830938,Kepler-1944,8.05,0.23217329,5589.0,0.974,1.066
Kepler-1945 b,2167.1687368622206,Super Earth,0.0597,0.01670089,Kepler-1945,2.21,0.30094782,4991.0,0.804,0.767
Kepler-1946 b,3269.0,Neptune-like,0.0394,0.008213553,Kepler-1946,6.75,0.23506309,5505.0,0.873,0.887
Kepler-1947 b,1529.0,Super Earth,0.0711,0.019164955,Kepler-1947,1.01,0.29839956,5437.562538702091,1.256862900934236,0.9393564616929898
Kepler-1948 b,633.0,Super Earth,0.1022,0.042710472,Kepler-1948,1.09,0.3926923,3872.0,0.557,0.585
Kepler-1949 b,8538.0,Neptune-like,0.0352,0.006023272,Kepler-1949,5.56,0.24415866,5930.28,2.15305,1.08
Kepler-194 b,3582.0,Super Earth,0.032,0.0057494864,Kepler-194,2.89,0.27972852,6089.0,1.025,0.9393564616929898
